target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass_g,root_mass_g,leaf_area_mm2,leaves,mass_ext_mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,present
RPV,5,1,coinfection,0,0,low,1,1,11coinfectionlow1shoot,0.1597,0.0128,798.214,2,47.5,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,34.27772904,46014.84816,46014.84816,0,1,1
RPV,5,1,coinfection,0,0,low,1,2,11coinfectionlow2shoot,0.1532,0.0133,746.368,2,45.4,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,35.540507,99957.10465,99957.10465,0,1,1
RPV,5,1,coinfection,0,0,low,2,3,21coinfectionlow3shoot,0.134,0.0176,679.762,2,50.7,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,36.7932663,15587.53482,15587.53482,0,1,1
RPV,5,1,coinfection,0,0,low,3,4,31coinfectionlow4shoot,0.2073,0.0185,1046.657,2,52.2,2800,53.33356801,-3.756567892,2800,52.04851391,-3.525956916,43,35.9958636,35703.225,35703.225,0,1,1
RPV,5,1,coinfection,0,1,P,1,1,11coinfectionP1shoot,0.1564,0.0115,707.601,2,48.7,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,37.9653422,7250.575,7250.575,0,1,1
RPV,5,1,coinfection,0,1,P,1,2,11coinfectionP2shoot,0.1427,0.0117,737.51,2,47.7,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,39.16295623,937.5068825,0,1,1,0
RPV,5,1,coinfection,0,1,P,2,3,21coinfectionP3shoot,0.0942,0.0148,622.46,1,47.2,2800,54.4608237,-3.962081252,2800,49.79641932,-3.117067347,29,35.60479991,35717.03936,35717.03936,0,1,1
RPV,5,1,coinfection,0,1,P,3,4,31coinfectionP4shoot,0.1573,0.0129,697.557,2,50.2,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,35.19392776,40172.23684,40172.23684,0,1,1
RPV,5,1,coinfection,1,0,N,1,1,11coinfectionN1shoot,0.2075,0.0193,1071.933,2,47.3,2800,55.4270836,-4.056960671,2800,52.63828544,-3.637108951,41,NaN,NaN,0,1,1,0
RPV,5,1,coinfection,1,0,N,1,2,11coinfectionN2shoot,0.1319,0.011,642.632,2,50.2,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,35.22556941,23965.73324,23965.73324,0,1,1
RPV,5,1,coinfection,1,0,N,2,3,21coinfectionN3shoot,0.1361,0.0121,722.77,2,54.8,1000,53.6146004,-3.266960568,1000,48.15826064,-3.23575189,1,37.72993469,1670.493292,1670.493292,0,1,1
RPV,5,1,coinfection,1,0,N,3,4,31coinfectionN4shoot,0.1585,0.0111,675.06,2,48.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,34.91128667,62802.24286,62802.24286,0,1,1
RPV,5,1,coinfection,1,1,N+P,1,1,11coinfectionN+P1shoot,0.1049,0.0067,497.974,1,47.3,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,33.97019068,166748.7292,166748.7292,0,1,1
RPV,5,1,coinfection,1,1,N+P,2,3,21coinfectionN+P3shoot,0.1683,0.0144,978.173,2,46.2,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,33.68833288,41477.60325,41477.60325,0,1,1
RPV,5,1,RPV,0,0,low,1,1,11RPVlow1shoot,0.1303,0.0129,547.398,2,48.6,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,38.75926208,16533.02648,16533.02648,0,0,1
RPV,5,1,RPV,0,0,low,2,3,21RPVlow3shoot,0.1505,0.0128,913.221,2,48,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,40.44711304,6975.052804,6975.052804,0,0,1
RPV,5,1,RPV,0,0,low,3,4,31RPVlow4shoot,0.2293,0.0286,1001.273,2,47.2,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,37.02935791,60421.36362,60421.36362,0,0,1
RPV,5,1,RPV,0,0,low,5,6,51RPVlow6shoot,0.1408,0.0119,NA,NA,48.5,NA,NA,NA,2800,51.922408,-3.494227431,40,39.02901077,4896.813628,4896.813628,0,0,1
RPV,5,1,RPV,0,1,P,1,1,11RPVP1shoot,0.1233,0.0149,598.165,2,46.1,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,41.4641482,3668.844356,3668.844356,0,0,1
RPV,5,1,RPV,0,1,P,1,2,11RPVP2shoot,0.1071,0.0155,476.107,2,48.3,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,35.75897852,42179.7145,42179.7145,0,0,1
RPV,5,1,RPV,0,1,P,3,4,31RPVP4shoot,0.1753,0.0094,820.212,2,49.6,NA,NA,NA,2800,50.61411034,-3.455821421,33,33.28587341,103327.6469,103327.6469,0,0,1
RPV,5,1,RPV,0,1,P,4,5,41RPVP5shoot,0.135,0.0183,512.488,2,48.5,NA,NA,NA,2800,50.61411034,-3.455821421,33,35.67676544,21007.37334,21007.37334,0,0,1
RPV,5,1,RPV,0,1,P,5,6,51RPVP6shoot,0.2354,0.0167,NA,NA,51.3,NA,NA,NA,2800,51.922408,-3.494227431,40,NaN,NaN,0,1,0,0
RPV,5,1,RPV,1,0,N,1,1,11RPVN1shoot,0.0566,0.0066,289.26,1,14.1,NA,NA,NA,2800,50.05916254,-3.409982336,34,36.22566096,11396.36485,11396.36485,0,0,1
RPV,5,1,RPV,1,0,N,1,2,11RPVN2shoot,0.1824,0.0183,907.212,2,54.6,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,41.38684655,412.0644857,0,1,0,0
RPV,5,1,RPV,1,0,N,3,4,31RPVN4shoot,0.1864,0.014,787.734,2,47.2,NA,NA,NA,2800,50.14614113,-3.45265522,45,41.00121307,445.3129199,0,1,0,0
RPV,5,1,RPV,1,0,N,4,5,41RPVN5shoot,0.2922,0.0726,1133.15,2,49.1,NA,NA,NA,2800,50.05916254,-3.409982336,34,NaN,NaN,0,1,0,0
RPV,5,1,RPV,1,0,N,4,5,41RPVN5shoot,0.2922,0.0726,1133.15,2,49.1,NA,NA,NA,2800,50.14614113,-3.45265522,45,41.80755615,260.0892516,0,1,0,0
RPV,5,1,RPV,1,0,N,5,6,51RPVN6shoot,0.2703,0.0165,NA,NA,52.1,NA,NA,NA,2800,51.922408,-3.494227431,40,39.04038239,4860.256316,4860.256316,0,0,1
RPV,5,1,RPV,1,1,N+P,1,1,11RPVN+P1shoot,0.1479,0.0147,624.97,2,50.4,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,40.01265145,7443.515686,7443.515686,0,0,1
RPV,5,1,RPV,1,1,N+P,1,2,11RPVN+P2shoot,0.0993,0.0142,515.447,1,46.9,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,39.07159678,13597.63568,13597.63568,0,0,1
RPV,5,1,RPV,1,1,N+P,2,3,21RPVN+P3shoot,0.0469,0.0163,951.777,2,16.5,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,NaN,NaN,0,1,0,0
RPV,5,1,RPV,1,1,N+P,3,4,31RPVN+P4shoot,0.2114,0.015,1095.521,2,51.6,NA,NA,NA,2800,50.05916254,-3.409982336,34,35.99391937,13326.80697,13326.80697,0,0,1
RPV,5,1,RPV,1,1,N+P,4,5,41RPVN+P5shoot,0.1301,0.0107,589.12,2,49.6,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,41.2912445,1394.270902,0,1,0,0
RPV,5,1,RPV,1,1,N+P,5,6,51RPVN+P6shoot,0.2767,0.0198,NA,NA,48.3,NA,NA,NA,2800,51.922408,-3.494227431,40,42.92865372,374.8773575,0,1,0,0
RPV,8,2,coinfection,0,0,low,1,1,12coinfectionlow1shoot,0.1659,0.0382,328.334,1,49.7,2800,54.4608237,-3.962081252,2800,49.79641932,-3.117067347,29,38.44497109,4382.356687,4382.356687,0,1,1
RPV,8,2,coinfection,0,0,low,1,2,12coinfectionlow2shoot,0.0778,0.0791,991.742,2,49.4,1000,53.6146004,-3.266960568,1000,48.15826064,-3.23575189,1,38.03885015,1340.834836,1340.834836,0,1,1
RPV,8,2,coinfection,0,0,low,2,3,22coinfectionlow3shoot,0.1629,0.0279,827.857,2,51.7,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,35.13168971,27883.34622,27883.34622,0,1,1
RPV,8,2,coinfection,0,0,low,3,4,32coinfectionlow4shoot,0.1955,0.018,1023.615,2,47.2,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,33.04001363,159959.4007,159959.4007,0,1,1
RPV,8,2,coinfection,0,0,low,4,5,42coinfectionlow5shoot,0.3019,0.0174,1515.234,2,46.3,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,35.21715927,24104.85321,24104.85321,0,1,1
RPV,8,2,coinfection,0,0,low,5,6,52coinfectionlow6shoot,0.1961,0.0126,NA,NA,50.8,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,36.32195918,17627.93744,17627.93744,0,1,1
RPV,8,2,coinfection,0,1,P,1,1,12coinfectionP1shoot,0.1392,0.0409,865.919,2,46.8,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,32.02056503,95359.81223,95359.81223,0,1,1
RPV,8,2,coinfection,0,1,P,1,2,12coinfectionP2shoot,0.0504,0.0096,280.923,1,30.3,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,30.50580915,331550.501,331550.501,0,1,1
RPV,8,2,coinfection,0,1,P,2,3,22coinfectionP3shoot,0.1011,0.0101,466.961,2,48.1,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,33.92871984,101198.3016,101198.3016,0,1,1
RPV,8,2,coinfection,0,1,P,3,4,32coinfectionP4shoot,0.1839,0.0166,867.683,2,48.1,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,33.06348292,157569.1483,157569.1483,0,1,1
RPV,8,2,coinfection,0,1,P,4,5,42coinfectionP5shoot,0.2698,0.018,1122.714,2,48.5,2800,54.4608237,-3.962081252,2800,49.79641932,-3.117067347,29,35.63522339,34923.291,34923.291,0,1,1
RPV,8,2,coinfection,0,1,P,5,6,52coinfectionP6shoot,0.1925,0.014,NA,NA,48.5,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,38.72104518,3652.810082,3652.810082,0,1,1
RPV,8,2,coinfection,1,0,N,1,1,12coinfectionN1shoot,0.1858,0.0373,1158.226,2,48.8,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,35.46543503,27133.83595,27133.83595,0,1,1
RPV,8,2,coinfection,1,0,N,2,3,22coinfectionN3shoot,0.206,0.0203,924.273,2,49.3,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,32.98061244,238027.1282,238027.1282,0,1,1
RPV,8,2,coinfection,1,0,N,3,4,32coinfectionN4shoot,0.0914,0.0081,405.019,2,43.9,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,40.87948608,556.1713154,0,1,1,0
RPV,8,2,coinfection,1,0,N,4,5,42coinfectionN5shoot,0.1014,0.0033,419.192,2,50.8,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,38.73605983,4383.228688,4383.228688,0,1,1
RPV,8,2,coinfection,1,0,N,5,6,52coinfectionN6shoot,0.2522,0.0188,NA,NA,48.5,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,36.78513082,13008.567,13008.567,0,1,1
RPV,8,2,coinfection,1,1,N+P,1,1,12coinfectionN+P1shoot,0.1832,0.0472,1054.471,2,48.1,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,34.05558268,106232.9775,106232.9775,0,1,1
RPV,8,2,coinfection,1,1,N+P,2,3,22coinfectionN+P3shoot,0.1972,0.0253,1026.76,2,49.5,2800,55.4270836,-4.056960671,2800,52.63828544,-3.637108951,41,35.62777456,47526.06979,47526.06979,0,1,1
RPV,8,2,coinfection,1,1,N+P,3,4,32coinfectionN+P4shoot,0.288,0.0229,1360.655,2,51.5,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,34.53404236,194875.1666,194875.1666,0,1,1
RPV,8,2,coinfection,1,1,N+P,4,5,42coinfectionN+P5shoot,0.3639,0.023,1657.85,2,48.6,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,43.46513367,91.07233139,0,1,1,0
RPV,8,2,coinfection,1,1,N+P,5,6,52coinfectionN+P6shoot,0.3703,0.0183,NA,NA,47.6,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,38.8786087,3294.06627,3294.06627,0,1,1
RPV,8,2,RPV,0,0,low,1,1,12RPVlow1shoot,0.109,0.0111,432.066,2,45.8,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,NaN,NaN,0,1,0,0
RPV,8,2,RPV,0,0,low,1,1,12RPVlow1shoot,0.109,0.0111,432.066,2,45.8,NA,NA,NA,2800,50.14614113,-3.45265522,45,46.93935394,8.487674382,0,1,0,0
RPV,8,2,RPV,0,0,low,1,2,12RPVlow2shoot,0.0919,0.0151,477.714,2,46.9,NA,NA,NA,2800,50.14614113,-3.45265522,45,38.12094752,3040.064776,3040.064776,0,0,1
RPV,8,2,RPV,0,0,low,2,3,22RPVlow3shoot,0.2339,0.0239,1122.259,2,46.4,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,35.72419103,135593.4559,135593.4559,0,0,1
RPV,8,2,RPV,0,0,low,3,4,32RPVlow4shoot,0.3012,0.0359,1391.601,2,48.4,NA,NA,NA,2800,50.14614113,-3.45265522,45,33.91302363,50307.52309,50307.52309,0,0,1
RPV,8,2,RPV,0,0,low,4,5,42RPVlow5shoot,0.2187,0.0146,1157.4,2,47.3,NA,NA,NA,2800,50.05916254,-3.409982336,34,34.67312113,32513.14454,32513.14454,0,0,1
RPV,8,2,RPV,0,0,low,5,6,52RPVlow6shoot,0.2228,0.0161,NA,NA,50,NA,NA,NA,2800,51.922408,-3.494227431,40,37.31820043,15119.03414,15119.03414,0,0,1
RPV,8,2,RPV,0,1,P,1,1,12RPVP1shoot,0.0716,0.0126,495.738,2,45.1,NA,NA,NA,2800,50.61411034,-3.455821421,33,31.84570503,269745.0356,269745.0356,0,0,1
RPV,8,2,RPV,0,1,P,1,2,12RPVP2shoot,0.2276,0.0442,1158.353,2,48.9,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,38.49361547,7819.078548,7819.078548,0,0,1
RPV,8,2,RPV,0,1,P,2,3,22RPVP3shoot,0.2217,0.0244,1098.683,2,49.3,NA,NA,NA,2800,50.61411034,-3.455821421,33,36.96099663,8928.076032,8928.076032,0,0,1
RPV,8,2,RPV,0,1,P,3,4,32RPVP4shoot,0.1436,0.0168,693.582,2,50,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,33.98170725,414283.2194,414283.2194,0,0,1
RPV,8,2,RPV,0,1,P,4,5,42RPVP5shoot,0.275,0.0176,1359.636,2,47.7,NA,NA,NA,2800,50.05916254,-3.409982336,34,32.10283279,184422.169,184422.169,0,0,1
RPV,8,2,RPV,0,1,P,5,6,52RPVP6shoot,0.231,0.0204,NA,NA,48.9,NA,NA,NA,2800,51.922408,-3.494227431,40,36.943175,19357.58548,19357.58548,0,0,1
RPV,8,2,RPV,1,0,N,1,1,12RPVN1shoot,0.2257,0.0204,1306.745,2,46.5,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,39.19479243,12588.68158,12588.68158,0,0,1
RPV,8,2,RPV,1,0,N,2,3,22RPVN3shoot,0.2552,0.0204,1299.664,2,50.9,NA,NA,NA,2800,50.05916254,-3.409982336,34,32.2847964,163098.9213,163098.9213,0,0,1
RPV,8,2,RPV,1,0,N,3,4,32RPVN4shoot,0.2068,0.0198,874.299,2,50.1,NA,NA,NA,2800,50.05916254,-3.409982336,34,31.63979149,252117.5444,252117.5444,0,0,1
RPV,8,2,RPV,1,0,N,4,5,42RPVN5shoot,0.2899,0.017,1351.688,2,52,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,34.94979859,26228.0637,26228.0637,0,0,1
RPV,8,2,RPV,1,0,N,5,6,52RPVN6shoot,0.1966,0.0144,NA,NA,53.8,NA,NA,NA,2800,51.922408,-3.494227431,40,36.53748067,25290.37923,25290.37923,0,0,1
RPV,8,2,RPV,1,1,N+P,1,1,12RPVN+P1shoot,0.1509,0.0231,935.258,2,49,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,35.37858454,171423.9332,171423.9332,0,0,1
RPV,8,2,RPV,1,1,N+P,1,2,12RPVN+P2shoot,0.1214,0.0153,669.243,2,48.2,NA,NA,NA,2800,50.05916254,-3.409982336,34,31.60934448,257354.5522,257354.5522,0,0,1
RPV,8,2,RPV,1,1,N+P,2,3,22RPVN+P3shoot,0.0483,0.011,104.752,1,20,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,45.85507203,142.7508956,0,1,0,0
RPV,8,2,RPV,1,1,N+P,3,4,32RPVN+P4shoot,0.2798,0.0195,1426.244,2,46.4,NA,NA,NA,2800,50.05916254,-3.409982336,34,33.99656805,51340.80421,51340.80421,0,0,1
RPV,8,2,RPV,1,1,N+P,4,5,42RPVN+P5shoot,0.2578,0.0229,1091.112,2,52.8,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,42.73782349,571.6871177,0,1,0,0
RPV,8,2,RPV,1,1,N+P,5,6,52RPVN+P6shoot,0.324,0.0174,NA,NA,40.5,NA,NA,NA,2800,51.922408,-3.494227431,40,37.24590683,15856.72463,15856.72463,0,0,1
RPV,12,3,coinfection,0,0,low,1,1,13coinfectionlow1shoot,0.1457,0.027,939.023,2,47.4,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,32.67724991,298883.53,298883.53,0,1,1
RPV,12,3,coinfection,0,0,low,1,2,13coinfectionlow2shoot,0.2257,0.0272,1268.303,2,47.9,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,36.60902278,17580.43305,17580.43305,0,1,1
RPV,12,3,coinfection,0,0,low,2,3,23coinfectionlow3shoot,0.1491,0.0118,932.578,2,49.8,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,33.26748149,138241.0035,138241.0035,0,1,1
RPV,12,3,coinfection,0,0,low,3,4,33coinfectionlow4shoot,0.2131,0.0176,954.625,2,49.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,37.52525838,150195.8993,150195.8993,0,1,1
RPV,12,3,coinfection,0,0,low,4,5,43coinfectionlow5shoot,0.1822,0.0113,964.051,2,48.4,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,29.01421801,7584207.807,7584207.807,0,1,1
RPV,12,3,coinfection,0,0,low,5,6,53coinfectionlow6shoot,0.2196,0.0148,NA,NA,49.9,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,35.18322626,37210.2009,37210.2009,0,1,1
RPV,12,3,coinfection,0,1,P,1,1,13coinfectionP1shoot,0.0787,0.0028,494.312,2,46.3,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,31.50960986,132730.553,132730.553,0,1,1
RPV,12,3,coinfection,0,1,P,1,2,13coinfectionP2shoot,0.0914,0.0199,411.81,1,45.9,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,28.18611463,3045561.046,3045561.046,0,1,1
RPV,12,3,coinfection,0,1,P,2,3,23coinfectionP3shoot,0.1376,0.0099,899.94,2,50.7,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,31.43061256,517184.532,517184.532,0,1,1
RPV,12,3,coinfection,0,1,P,3,4,33coinfectionP4shoot,0.2382,0.0199,1080.44,2,50,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,33.40660985,172894.1535,172894.1535,0,1,1
RPV,12,3,coinfection,0,1,P,4,5,43coinfectionP5shoot,0.1172,0.0071,552.845,2,48.5,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,32.28906886,258954.8949,258954.8949,0,1,1
RPV,12,3,coinfection,0,1,P,5,6,53coinfectionP6shoot,0.2994,0.0155,NA,NA,50.8,2800,53.29624884,-3.534526507,2800,51.22451032,-3.509619396,38,37.66347885,7310.729507,7310.729507,0,1,1
RPV,12,3,coinfection,1,0,N,1,1,13coinfectionN1shoot,0.2397,0.0161,1488.013,2,48.3,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,29.47042338,1317912.379,1317912.379,0,1,1
RPV,12,3,coinfection,1,0,N,1,2,13coinfectionN2shoot,0.1425,0.0132,1058.803,2,47.4,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,30.14936511,463885.4392,463885.4392,0,1,1
RPV,12,3,coinfection,1,0,N,2,3,23coinfectionN3shoot,0.1062,0.0122,705.32,2,45.5,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,32.82464218,370419.175,370419.175,0,1,1
RPV,12,3,coinfection,1,0,N,3,4,33coinfectionN4shoot,0.2223,0.0178,1027.073,2,49.3,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,29.89454714,1203210.232,1203210.232,0,1,1
RPV,12,3,coinfection,1,0,N,4,5,43coinfectionN5shoot,0.3304,0.0153,1597.927,2,48.3,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,29.7818222,1066051.334,1066051.334,0,1,1
RPV,12,3,coinfection,1,1,N+P,1,1,13coinfectionN+P1shoot,0.203,0.0218,1133.213,2,52.7,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,34.81159083,67247.42792,67247.42792,0,1,1
RPV,12,3,coinfection,1,1,N+P,1,2,13coinfectionN+P2shoot,0.1252,0.0157,763.612,3,48,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,30.12558874,843520.5695,843520.5695,0,1,1
RPV,12,3,coinfection,1,1,N+P,2,3,23coinfectionN+P3shoot,0.2483,0.016,1436.058,3,48.7,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,29.64001719,445067.2608,445067.2608,0,1,1
RPV,12,3,coinfection,1,1,N+P,3,4,33coinfectionN+P4shoot,0.35,0.0198,1796.25,2,48.3,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,31.4662412,318599.5367,318599.5367,0,1,1
RPV,12,3,coinfection,1,1,N+P,4,5,43coinfectionN+P5shoot,0.0744,0.0077,267.79,1,23.7,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,47.93634987,2.795625067,0,1,1,0
RPV,12,3,RPV,0,0,low,1,1,13RPVlow1shoot,0.1656,0.012,1423.18,2,46.9,NA,NA,NA,2800,50.61411034,-3.455821421,33,30.99154282,476562.2641,476562.2641,0,0,1
RPV,12,3,RPV,0,0,low,1,2,13RPVlow2shoot,0.2009,0.0133,419.435,2,48.8,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,34.37496376,38005.58911,38005.58911,0,0,1
RPV,12,3,RPV,0,0,low,2,3,23RPVlow3shoot,0.0759,0.0066,481.829,2,28.8,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,30.68054581,412196.0709,412196.0709,0,0,1
RPV,12,3,RPV,0,0,low,3,4,33RPVlow4shoot,0.0557,0.0113,151.228,1,47.3,NA,NA,NA,2800,50.61411034,-3.455821421,33,31.37434896,369273.6007,369273.6007,0,0,1
RPV,12,3,RPV,0,0,low,4,5,43RPVlow5shoot,0.3448,0.0231,1700.155,2,48.2,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,37.20529048,49763.9959,49763.9959,0,0,1
RPV,12,3,RPV,0,0,low,5,6,53RPVlow6shoot,0.2875,0.0215,NA,NA,54,NA,NA,NA,2800,51.922408,-3.494227431,40,33.91326396,142550.9771,142550.9771,0,0,1
RPV,12,3,RPV,0,1,P,1,1,13RPVP1shoot,0.0456,0.0012,354.655,2,26.1,NA,NA,NA,2800,50.61411034,-3.455821421,33,31.35788981,373345.56,373345.56,0,0,1
RPV,12,3,RPV,0,1,P,1,2,13RPVP2shoot,0.0673,0.003,423.5,2,41.4,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,36.3036321,91607.26255,91607.26255,0,0,1
