dpi,time,inoc,nutrient,round,replicate,aphid_mass.mg,conc,quant_t,nutrient_t,ext_date_t,RT_date_t,PCR_date_t,gel_date_t,PAV_t,RPV_t,notes_t,ext_notes_t,gel_notes_t,material,ID,high_N,high_P,high_N_t,high_P_t,co,t_up,t_dn,conc_s,quant_s
22,6,PAV,N+P,4,5,202.2,390.5464910043019,78968.50048106984,low,2/22/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,4.6.PAV.N+P.5.low,1,1,0,0,0,1,1,0.20460936383081776,0.5839733599992487
22,6,PAV,N+P,4,5,202.2,390.5464910043019,78968.50048106984,N,2/22/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,4.6.PAV.N+P.5.N,1,1,1,0,0,1,1,0.20460936383081776,0.5839733599992487
22,6,PAV,N+P,4,5,202.2,390.5464910043019,78968.50048106984,N+P,2/22/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,4.6.PAV.N+P.5.N+P,1,1,1,1,0,1,1,0.20460936383081776,0.5839733599992487
22,6,PAV,N+P,4,5,202.2,390.5464910043019,78968.50048106984,P,2/22/16,2/26/16,2/26/16,2/26/16,0,0.5,NA,NA,RT ctrl positive for RPV,shoot,4.6.PAV.N+P.5.P,1,1,0,1,0,0,0,0.20460936383081776,0.5839733599992487
26,7,coinfection,low,2,3,52.3,165.33145656382808,8646.83517828821,low,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.7.coinfection.low.3.low,0,0,0,0,1,1,1,-0.3168478050869153,-0.32356073978305994
26,7,coinfection,low,2,3,52.3,165.33145656382808,8646.83517828821,N+P,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.7.coinfection.low.3.N+P,0,0,1,1,1,1,1,-0.3168478050869153,-0.32356073978305994
26,7,coinfection,low,2,3,52.3,165.33145656382808,8646.83517828821,P,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.7.coinfection.low.3.P,0,0,0,1,1,1,1,-0.3168478050869153,-0.32356073978305994
26,7,coinfection,low,4,5,115.7,90.35282826295354,10453.822230023725,low,2/8/16,2/12/16,2/12/16,2/12/16,0.5,1,NA,NA,NA,shoot,4.7.coinfection.low.5.low,0,0,0,0,1,1,0,-0.49045141614354304,-0.3002407236791436
26,7,coinfection,low,4,5,115.7,90.35282826295354,10453.822230023725,N,2/8/16,2/12/16,2/12/16,2/12/16,0.5,0.5,NA,NA,NA,shoot,4.7.coinfection.low.5.N,0,0,1,0,1,1,0,-0.49045141614354304,-0.3002407236791436
26,7,coinfection,low,4,5,115.7,90.35282826295354,10453.822230023725,N+P,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.7.coinfection.low.5.N+P,0,0,1,1,1,0,0,-0.49045141614354304,-0.3002407236791436
26,7,coinfection,low,4,5,115.7,90.35282826295354,10453.822230023725,P,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.7.coinfection.low.5.P,0,0,0,1,1,1,1,-0.49045141614354304,-0.3002407236791436
26,7,coinfection,P,4,5,153.10000000000002,234.41940167839542,35889.610396962344,low,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.7.coinfection.P.5.low,0,1,0,0,1,0,0,-0.15688333222083722,0.02802006219594622
26,7,coinfection,P,4,5,153.10000000000002,234.41940167839542,35889.610396962344,N,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.7.coinfection.P.5.N,0,1,1,0,1,0,0,-0.15688333222083722,0.02802006219594622
26,7,coinfection,P,4,5,153.10000000000002,234.41940167839542,35889.610396962344,N+P,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.7.coinfection.P.5.N+P,0,1,1,1,1,0,0,-0.15688333222083722,0.02802006219594622
26,7,coinfection,P,4,5,153.10000000000002,234.41940167839542,35889.610396962344,P,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.7.coinfection.P.5.P,0,1,0,1,1,0,0,-0.15688333222083722,0.02802006219594622
26,7,coinfection,N,4,5,92,760.3490693565368,69952.11438080139,low,2/8/16,2/12/16,2/12/16,2/12/16,0,1,NA,NA,NA,shoot,4.7.coinfection.N.5.low,1,0,0,0,1,0,0,1.0608408585226285,0.4676126650759278
26,7,coinfection,N,4,5,92,760.3490693565368,69952.11438080139,N,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.7.coinfection.N.5.N,1,0,1,0,1,1,1,1.0608408585226285,0.4676126650759278
26,7,coinfection,N+P,2,3,82.10000000000001,61.37431448829756,5038.83121948923,low,3/8/16,3/11/16,3/13/16,3/13/16,0,1,NA,NA,NA,shoot,2.7.coinfection.N+P.3.low,1,1,0,0,1,0,0,-0.5575475307076425,-0.3701237244715087
26,7,coinfection,N+P,2,3,82.10000000000001,61.37431448829756,5038.83121948923,N,3/8/16,3/11/16,3/13/16,3/13/16,0,1,NA,NA,NA,shoot,2.7.coinfection.N+P.3.N,1,1,1,0,1,0,0,-0.5575475307076425,-0.3701237244715087
26,7,coinfection,N+P,2,3,82.10000000000001,61.37431448829756,5038.83121948923,N+P,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.7.coinfection.N+P.3.N+P,1,1,1,1,1,1,1,-0.5575475307076425,-0.3701237244715087
26,7,coinfection,N+P,2,3,82.10000000000001,61.37431448829756,5038.83121948923,P,3/8/16,3/11/16,3/13/16,3/13/16,0.5,1,NA,NA,NA,shoot,2.7.coinfection.N+P.3.P,1,1,0,1,1,1,0,-0.5575475307076425,-0.3701237244715087
26,7,PAV,low,3,4,101,332.5641510862973,33588.97925971603,low,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.low.4.low,0,0,0,0,0,1,1,0.07035852708723526,-0.0016706625484434242
26,7,PAV,low,3,4,101,332.5641510862973,33588.97925971603,N,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.low.4.N,0,0,1,0,0,1,1,0.07035852708723526,-0.0016706625484434242
26,7,PAV,low,3,4,101,332.5641510862973,33588.97925971603,N+P,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.low.4.N+P,0,0,1,1,0,1,1,0.07035852708723526,-0.0016706625484434242
26,7,PAV,P,3,4,92.82,403.2130433437889,37426.234683170485,low,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.P.4.low,0,1,0,0,0,1,1,0.23393717731052996,0.04785091990221809
26,7,PAV,P,3,4,92.82,403.2130433437889,37426.234683170485,P,2/11/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,3.7.PAV.P.4.P,0,1,0,1,0,0,0,0.23393717731052996,0.04785091990221809
26,7,PAV,P,4,5,100.6,904.7093128774906,91013.75687547555,low,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.7.PAV.P.5.low,0,1,0,0,0,1,1,1.3950888987466374,0.7394230478227206
26,7,PAV,P,4,5,100.6,904.7093128774906,91013.75687547555,N,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.7.PAV.P.5.N,0,1,1,0,0,1,1,1.3950888987466374,0.7394230478227206
26,7,PAV,P,4,5,100.6,904.7093128774906,91013.75687547555,N+P,1/27/16,2/1/16,2/1/16,2/1/16,1,0.5,NA,NA,NA,shoot,4.7.PAV.P.5.N+P,0,1,1,1,0,1,1,1.3950888987466374,0.7394230478227206
26,7,PAV,P,4,5,100.6,904.7093128774906,91013.75687547555,P,1/27/16,2/1/16,2/1/16,2/1/16,0,0,NA,NA,NA,shoot,4.7.PAV.P.5.P,0,1,0,1,0,0,0,1.3950888987466374,0.7394230478227206
26,7,PAV,N,3,4,142.1,153.1284711483852,21759.555750185533,low,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.N.4.low,1,0,0,0,0,1,1,-0.3451022874881029,-0.1543349256804597
26,7,PAV,N,3,4,142.1,153.1284711483852,21759.555750185533,N,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.N.4.N,1,0,1,0,0,1,1,-0.3451022874881029,-0.1543349256804597
26,7,PAV,N,3,4,142.1,153.1284711483852,21759.555750185533,N+P,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.N.4.N+P,1,0,1,1,0,1,1,-0.3451022874881029,-0.1543349256804597
26,7,PAV,N,3,4,142.1,153.1284711483852,21759.555750185533,P,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.7.PAV.N.4.P,1,0,0,1,0,1,1,-0.3451022874881029,-0.1543349256804597
26,7,PAV,N+P,3,4,101.5,212.5380566313906,21572.612748086143,N+P,2/11/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.7.PAV.N+P.4.N+P,1,1,1,1,0,1,1,-0.2075468426239982,-0.1567475128737576
26,7,PAV,N+P,3,4,101.5,212.5380566313906,21572.612748086143,P,2/11/16,2/12/16,2/12/16,2/12/16,0.5,1,NA,NA,NA,shoot,3.7.PAV.N+P.4.P,1,1,0,1,0,1,0,-0.2075468426239982,-0.1567475128737576
26,7,PAV,N+P,4,5,94.60000000000001,92.1946126078185,8721.61035269963,low,1/27/16,2/1/16,2/1/16,2/1/16,1,1,NA,NA,NA,shoot,4.7.PAV.N+P.5.low,1,1,0,0,0,1,1,-0.48618699546391864,-0.32259573105774964
26,7,PAV,N+P,4,5,94.60000000000001,92.1946126078185,8721.61035269963,N,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.7.PAV.N+P.5.N,1,1,1,0,0,1,1,-0.48618699546391864,-0.32259573105774964
26,7,PAV,N+P,4,5,94.60000000000001,92.1946126078185,8721.61035269963,N+P,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.7.PAV.N+P.5.N+P,1,1,1,1,0,1,1,-0.48618699546391864,-0.32259573105774964
26,7,PAV,N+P,4,5,94.60000000000001,92.1946126078185,8721.61035269963,P,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.7.PAV.N+P.5.P,1,1,0,1,0,1,1,-0.48618699546391864,-0.32259573105774964
29,8,coinfection,low,3,4,133.8,1711.6969247747181,229025.0485348573,P,3/3/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.8.coinfection.low.4.P,0,0,0,1,1,0,0,3.2635675129611514,2.5205235493055302
29,8,coinfection,low,3,4,133.8,1711.6969247747181,229025.0485348573,low,3/3/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.8.coinfection.low.4.low,0,0,0,0,1,1,1,3.2635675129611514,2.5205235493055302
29,8,coinfection,low,3,4,133.8,1711.6969247747181,229025.0485348573,N,3/3/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.8.coinfection.low.4.N,0,0,1,0,1,0,0,3.2635675129611514,2.5205235493055302
29,8,coinfection,low,3,4,133.8,1711.6969247747181,229025.0485348573,N+P,3/3/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.8.coinfection.low.4.N+P,0,0,1,1,1,1,1,3.2635675129611514,2.5205235493055302
29,8,coinfection,P,3,4,137.6,590.5457075860395,81259.08936383903,low,2/9/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.8.coinfection.P.4.low,0,1,0,0,1,1,1,0.6676824687129094,0.6135344847357681
29,8,coinfection,P,3,4,137.6,590.5457075860395,81259.08936383903,N,2/9/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.8.coinfection.P.4.N,0,1,1,0,1,1,1,0.6676824687129094,0.6135344847357681
29,8,coinfection,P,3,4,137.6,590.5457075860395,81259.08936383903,N+P,2/9/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.8.coinfection.P.4.N+P,0,1,1,1,1,1,1,0.6676824687129094,0.6135344847357681
29,8,coinfection,P,3,4,137.6,590.5457075860395,81259.08936383903,P,2/9/16,2/12/16,2/12/16,2/12/16,0.5,0,NA,NA,NA,shoot,3.8.coinfection.P.4.P,0,1,0,1,1,1,0,0.6676824687129094,0.6135344847357681
29,8,coinfection,P,4,5,76.30000000000001,1237.6367056563554,94431.68064157994,low,2/8/16,2/12/16,2/12/16,2/12/16,0.5,0.5,NA,NA,NA,shoot,4.8.coinfection.P.5.low,0,1,0,0,1,1,0,2.1659405256148907,0.7835329584006404
29,8,coinfection,P,4,5,76.30000000000001,1237.6367056563554,94431.68064157994,N,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.8.coinfection.P.5.N,0,1,1,0,1,1,1,2.1659405256148907,0.7835329584006404
29,8,coinfection,P,4,5,76.30000000000001,1237.6367056563554,94431.68064157994,N+P,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.8.coinfection.P.5.N+P,0,1,1,1,1,1,1,2.1659405256148907,0.7835329584006404
29,8,coinfection,P,4,5,76.30000000000001,1237.6367056563554,94431.68064157994,P,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.8.coinfection.P.5.P,0,1,0,1,1,1,1,2.1659405256148907,0.7835329584006404
29,8,coinfection,N,2,3,91.89999999999999,63.869292276776065,5869.58796023572,low,3/9/16,3/11/16,3/13/16,3/13/16,0,0,NA,NA,NA,shoot,2.8.coinfection.N.3.low,1,0,0,0,1,0,0,-0.5517707225237444,-0.3594024187742497
29,8,coinfection,N,2,3,91.89999999999999,63.869292276776065,5869.58796023572,N,3/9/16,3/11/16,3/13/16,3/13/16,1,0,NA,NA,NA,shoot,2.8.coinfection.N.3.N,1,0,1,0,1,1,1,-0.5517707225237444,-0.3594024187742497
29,8,coinfection,N,2,3,91.89999999999999,63.869292276776065,5869.58796023572,N+P,3/9/16,3/11/16,3/13/16,3/13/16,1,0,NA,NA,NA,shoot,2.8.coinfection.N.3.N+P,1,0,1,1,1,1,1,-0.5517707225237444,-0.3594024187742497
29,8,coinfection,N,3,4,189.6,417.7321050164672,79202.00711112218,low,3/3/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.8.coinfection.N.4.low,1,0,0,0,1,1,1,0.2675542438353577,0.5869868726682862
29,8,coinfection,N,3,4,189.6,417.7321050164672,79202.00711112218,N,3/3/16,3/4/16,3/5/16,3/5/16,0,0,NA,NA,NA,shoot,3.8.coinfection.N.4.N,1,0,1,0,1,0,0,0.2675542438353577,0.5869868726682862
29,8,coinfection,N,3,4,189.6,417.7321050164672,79202.00711112218,N+P,3/3/16,3/4/16,3/5/16,3/5/16,1,0,NA,NA,NA,shoot,3.8.coinfection.N.4.N+P,1,0,1,1,1,1,1,0.2675542438353577,0.5869868726682862
29,8,coinfection,N,3,4,189.6,417.7321050164672,79202.00711112218,P,3/3/16,3/4/16,3/5/16,3/5/16,0.5,1,NA,NA,NA,shoot,3.8.coinfection.N.4.P,1,0,0,1,1,1,0,0.2675542438353577,0.5869868726682862
29,8,coinfection,N,4,5,187,130.1357363263188,24335.382693021616,low,10/6/15,10/10/15,10/10/15,10/11/15,0,1,NA,NA,NA,shoot,4.8.coinfection.N.5.low,1,0,0,0,1,0,0,-0.3983390815404107,-0.12109266988778733
29,8,coinfection,N,4,5,187,130.1357363263188,24335.382693021616,N,10/5/15,10/10/15,10/10/15,10/11/15,0,1,NA,NA,NA,shoot,4.8.coinfection.N.5.N,1,0,1,0,1,0,0,-0.3983390815404107,-0.12109266988778733
29,8,coinfection,N,4,5,187,130.1357363263188,24335.382693021616,N+P,10/5/15,10/10/15,10/10/15,10/11/15,0,1,NA,NA,NA,shoot,4.8.coinfection.N.5.N+P,1,0,1,1,1,0,0,-0.3983390815404107,-0.12109266988778733
29,8,coinfection,N,4,5,187,130.1357363263188,24335.382693021616,P,10/6/15,10/10/15,10/10/15,10/11/15,1,1,NA,NA,NA,shoot,4.8.coinfection.N.5.P,1,0,0,1,1,1,1,-0.3983390815404107,-0.12109266988778733
29,8,coinfection,N+P,2,3,71.3,103.93289526176021,7410.415432163502,N,3/8/16,3/11/16,3/13/16,3/13/16,0,1,NA,NA,NA,shoot,2.8.coinfection.N+P.3.N,1,1,1,0,1,0,0,-0.45900847403044653,-0.33951731698328685
29,8,coinfection,N+P,2,3,71.3,103.93289526176021,7410.415432163502,N+P,3/8/16,3/11/16,3/13/16,3/13/16,0,1,NA,NA,NA,shoot,2.8.coinfection.N+P.3.N+P,1,1,1,1,1,0,0,-0.45900847403044653,-0.33951731698328685
29,8,coinfection,N+P,4,5,164.5,64.3141372915059,10579.675584452722,low,2/8/16,2/12/16,2/12/16,2/12/16,0,1,NA,NA,NA,shoot,4.8.coinfection.N+P.5.low,1,1,0,0,1,0,0,-0.5507407396783962,-0.2986165270645651
29,8,coinfection,N+P,4,5,164.5,64.3141372915059,10579.675584452722,N,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.8.coinfection.N+P.5.N,1,1,1,0,1,1,1,-0.5507407396783962,-0.2986165270645651
29,8,coinfection,N+P,4,5,164.5,64.3141372915059,10579.675584452722,N+P,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.8.coinfection.N+P.5.N+P,1,1,1,1,1,1,1,-0.5507407396783962,-0.2986165270645651
29,8,coinfection,N+P,4,5,164.5,64.3141372915059,10579.675584452722,P,2/8/16,2/12/16,2/12/16,2/12/16,0.5,1,NA,NA,NA,shoot,4.8.coinfection.N+P.5.P,1,1,0,1,1,1,0,-0.5507407396783962,-0.2986165270645651
29,8,PAV,low,3,4,74.7,598.633368474339,44717.912625033125,low,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.8.PAV.low.4.low,0,0,0,0,0,1,1,0.686408433258114,0.14195344646182545
29,8,PAV,low,3,4,74.7,598.633368474339,44717.912625033125,N,2/11/16,2/12/16,2/12/16,2/12/16,0,1,NA,NA,NA,shoot,3.8.PAV.low.4.N,0,0,1,0,0,0,0,0.686408433258114,0.14195344646182545
29,8,PAV,low,3,4,74.7,598.633368474339,44717.912625033125,N+P,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.8.PAV.low.4.N+P,0,0,1,1,0,1,1,0.686408433258114,0.14195344646182545
29,8,PAV,P,3,4,115.3,84.41250466863747,9732.7617882939,low,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.8.PAV.P.4.low,0,1,0,0,0,1,1,-0.5042054904736296,-0.30954634714605583
29,8,PAV,P,3,4,115.3,84.41250466863747,9732.7617882939,N,2/11/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,3.8.PAV.P.4.N,0,1,1,0,0,1,1,-0.5042054904736296,-0.30954634714605583
29,8,PAV,P,3,4,115.3,84.41250466863747,9732.7617882939,P,2/11/16,2/12/16,2/12/16,2/12/16,0.5,0,NA,NA,NA,shoot,3.8.PAV.P.4.P,0,1,0,1,0,1,0,-0.5042054904736296,-0.30954634714605583
29,8,PAV,P,4,5,212.5,65.88731852209611,14001.055185945423,low,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.8.PAV.P.5.low,0,1,0,0,0,1,1,-0.5470982358254178,-0.25446201730878704
29,8,PAV,P,4,5,212.5,65.88731852209611,14001.055185945423,N,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.8.PAV.P.5.N,0,1,1,0,0,1,1,-0.5470982358254178,-0.25446201730878704
29,8,PAV,P,4,5,212.5,65.88731852209611,14001.055185945423,N+P,1/27/16,2/1/16,2/1/16,2/1/16,1,0,NA,NA,NA,shoot,4.8.PAV.P.5.N+P,0,1,1,1,0,1,1,-0.5470982358254178,-0.25446201730878704
29,8,PAV,P,4,5,212.5,65.88731852209611,14001.055185945423,P,1/27/16,2/1/16,2/1/16,2/1/16,1,0.5,NA,NA,NA,shoot,4.8.PAV.P.5.P,0,1,0,1,0,1,1,-0.5470982358254178,-0.25446201730878704
29,8,PAV,N,3,4,108,89.17692602868473,9631.108011097951,N,2/11/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.8.PAV.N.4.N,1,0,1,0,0,1,1,-0.49317407030173127,-0.3108582368571396
29,8,PAV,N,3,4,108,89.17692602868473,9631.108011097951,N+P,2/11/16,2/12/16,2/12/16,2/12/16,0.5,1,NA,NA,NA,shoot,3.8.PAV.N.4.N+P,1,0,1,1,0,1,0,-0.49317407030173127,-0.3108582368571396
29,8,PAV,N,3,4,108,89.17692602868473,9631.108011097951,P,2/11/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,3.8.PAV.N.4.P,1,0,0,1,0,1,1,-0.49317407030173127,-0.3108582368571396
29,8,PAV,N,4,5,258.1,106.39576718889604,27460.747511454072,low,10/6/15,10/10/15,10/10/15,10/11/15,1,0.5,NA,NA,NA,shoot,4.8.PAV.N.5.low,1,0,0,0,0,1,1,-0.4533060029422179,-0.08075836985699437
29,8,PAV,N,4,5,258.1,106.39576718889604,27460.747511454072,N,10/6/15,10/10/15,10/10/15,10/11/15,1,0,NA,NA,NA,shoot,4.8.PAV.N.5.N,1,0,1,0,0,1,1,-0.4533060029422179,-0.08075836985699437
29,8,PAV,N,4,5,258.1,106.39576718889604,27460.747511454072,N+P,10/5/15,10/10/15,10/10/15,10/11/15,1,0,NA,NA,NA,shoot,4.8.PAV.N.5.N+P,1,0,1,1,0,1,1,-0.4533060029422179,-0.08075836985699437
29,8,PAV,N,4,5,258.1,106.39576718889604,27460.747511454072,P,10/6/15,10/10/15,10/10/15,10/11/15,1,1,NA,NA,NA,shoot,4.8.PAV.N.5.P,1,0,0,1,0,1,1,-0.4533060029422179,-0.08075836985699437
5,1,coinfection,N+P,1,1,92.80000000000001,91.17135064634493,8460.70133998081,low,3/22/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.1.coinfection.N+P.1.low,1,1,0,0,1,1,1,-0.488556230212464,-0.3259628843378
5,1,coinfection,N+P,1,1,92.80000000000001,91.17135064634493,8460.70133998081,N,3/22/16,3/25/16,3/25/16,3/26/16,0,1,NA,NA,NA,shoot,1.1.coinfection.N+P.1.N,1,1,1,0,1,0,0,-0.488556230212464,-0.3259628843378
5,1,coinfection,N+P,1,1,92.80000000000001,91.17135064634493,8460.70133998081,N+P,3/22/16,3/25/16,3/25/16,3/26/16,0.5,0,NA,NA,NA,shoot,1.1.coinfection.N+P.1.N+P,1,1,1,1,1,1,0,-0.488556230212464,-0.3259628843378
5,1,coinfection,N+P,1,1,92.80000000000001,91.17135064634493,8460.70133998081,P,3/22/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.1.coinfection.N+P.1.P,1,1,0,1,1,1,1,-0.488556230212464,-0.3259628843378
5,1,coinfection,P,1,1,68.4,106.66101810378913,7295.613638299177,N,8/18/15,8/19/15,8/21/15,8/21/15,0,1,NA,NA,NA,shoot,1.1.coinfection.P.1.N,0,1,1,0,1,0,0,-0.45269184771285403,-0.3409988880211664
5,1,coinfection,P,1,1,68.4,106.66101810378913,7295.613638299177,N+P,8/18/15,8/19/15,8/21/15,8/21/15,1,1,NA,NA,NA,shoot,1.1.coinfection.P.1.N+P,0,1,1,1,1,1,1,-0.45269184771285403,-0.3409988880211664
5,1,coinfection,P,1,1,68.4,106.66101810378913,7295.613638299177,low,3/22/16,3/25/16,3/25/16,3/26/16,0,0,NA,NA,NA,shoot,1.1.coinfection.P.1.low,0,1,0,0,1,0,0,-0.45269184771285403,-0.3409988880211664
5,1,coinfection,P,1,1,68.4,106.66101810378913,7295.613638299177,P,3/22/16,3/25/16,3/25/16,3/26/16,0,0,NA,NA,NA,shoot,1.1.coinfection.P.1.P,0,1,0,1,1,0,0,-0.45269184771285403,-0.3409988880211664
8,2,coinfection,P,1,1,11.299999999999999,295.4303520426973,3338.362978082479,low,8/13/15,8/19/15,8/21/15,8/21/15,0,1,NA,NA,NA,shoot,1.2.coinfection.P.1.low,0,1,0,0,1,0,0,-0.01562012779494426,-0.3920690653281115
8,2,coinfection,P,1,1,11.299999999999999,295.4303520426973,3338.362978082479,P,8/13/15,8/19/15,8/21/15,8/21/15,0,0,NA,NA,NA,shoot,1.2.coinfection.P.1.P,0,1,0,1,1,0,0,-0.01562012779494426,-0.3920690653281115
8,2,PAV,P,1,1,41.9,134.0295274442092,5615.837199912366,P,8/18/15,8/19/15,8/21/15,8/21/15,1,0.5,NA,sample incubated at RT for 10 min before being heated,NA,shoot,1.2.PAV.P.1.P,0,1,0,1,0,1,1,-0.38932349651192183,-0.36267719144704674
12,3,coinfection,low,1,1,49.4,124.0563849489432,6128.385416477794,low,3/22/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.3.coinfection.low.1.low,0,0,0,0,1,1,1,-0.4124150572672456,-0.35606251612169815
12,3,coinfection,low,1,1,49.4,124.0563849489432,6128.385416477794,N,3/22/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.3.coinfection.low.1.N,0,0,1,0,1,1,1,-0.4124150572672456,-0.35606251612169815
12,3,coinfection,low,1,1,49.4,124.0563849489432,6128.385416477794,N+P,3/22/16,3/25/16,3/25/16,3/26/16,1,1,NA,NA,NA,shoot,1.3.coinfection.low.1.N+P,0,0,1,1,1,1,1,-0.4124150572672456,-0.35606251612169815
